,PROC_CODE,SHORT DESCRIPTION,MDCAID_PFS_AMT,MDCARE_PFS_AMT,PP_PFS_AMT,EST_PFS_AMT_BS,PFS_AMT_BY_Albany,PFS_AMT_BY_Allegany,PFS_AMT_BY_Broome,PFS_AMT_BY_Cattaraugus,PFS_AMT_BY_Chautauqua,PFS_AMT_BY_Chemung,PFS_AMT_BY_Columbia,PFS_AMT_BY_Cortland,PFS_AMT_BY_Dutchess,PFS_AMT_BY_Erie,PFS_AMT_BY_Fulton,PFS_AMT_BY_Genesee,PFS_AMT_BY_Greene,PFS_AMT_BY_Hamilton,PFS_AMT_BY_Herkimer,PFS_AMT_BY_Lewis,PFS_AMT_BY_Livingston,PFS_AMT_BY_Monroe,PFS_AMT_BY_Montgomery,PFS_AMT_BY_Nassau,PFS_AMT_BY_Niagara,PFS_AMT_BY_Oneida,PFS_AMT_BY_Onondaga,PFS_AMT_BY_Ontario,PFS_AMT_BY_Orange,PFS_AMT_BY_Orleans,PFS_AMT_BY_Oswego,PFS_AMT_BY_Otsego,PFS_AMT_BY_Putnam,PFS_AMT_BY_Rensselaer,PFS_AMT_BY_Rockland,PFS_AMT_BY_Saratoga,PFS_AMT_BY_Schenectady,PFS_AMT_BY_Schoharie,PFS_AMT_BY_Schuyler,PFS_AMT_BY_Seneca,PFS_AMT_BY_Steuben,PFS_AMT_BY_Suffolk,PFS_AMT_BY_Sullivan,PFS_AMT_BY_Tioga,PFS_AMT_BY_Tompkins,PFS_AMT_BY_Ulster,PFS_AMT_BY_Warren,PFS_AMT_BY_Washington,PFS_AMT_BY_Wayne,PFS_AMT_BY_Westchester
3877,51565,Revise bladder & ureter(s)    ,775.46,1288.12,1288.12,1125.14,1213.93,1198.46,1195.33,1191.33,1182.27,1192.97,1205.77,1202.44,1223.53,1193.36,1183.23,1210.12,1202.68,1218.98,1191.23,1205.12,1219.78,1192.8,1169.16,1225.28,1196.0,1178.46,1193.43,1221.25,1184.39,1193.32,1182.71,1212.61,1243.15,1209.8,1153.35,1239.01,1184.89,1207.92,1197.48,1209.79,1197.09,1213.72,1162.36,1208.09,1234.87,1205.53,1210.47,1198.41,1203.2,1214.28
3878,51570,Removal of bladder            ,881.92,1472.23,1472.23,1284.56,1386.8,1368.99,1365.39,1360.78,1350.35,1362.67,1377.4,1373.57,1397.86,1363.12,1351.45,1382.42,1373.85,1392.62,1360.67,1376.65,1393.54,1362.47,1335.25,1399.87,1366.16,1345.96,1363.2,1395.23,1352.79,1363.07,1350.86,1385.29,1420.45,1382.05,1317.05,1415.68,1353.36,1379.88,1367.86,1382.03,1367.41,1386.56,1327.42,1380.07,1410.91,1377.14,1382.82,1368.93,1374.45,1387.2
3879,51575,Removal of bladder & nodes    ,1092.99,1819.21,1819.21,1588.33,1714.11,1692.2,1687.77,1682.1,1669.27,1684.42,1702.55,1697.83,1727.72,1684.98,1670.62,1708.72,1698.18,1721.27,1681.96,1701.63,1722.41,1684.18,1650.69,1730.19,1688.72,1663.87,1685.08,1724.49,1672.27,1684.92,1669.89,1712.25,1755.5,1708.27,1628.3,1749.64,1672.97,1705.6,1690.81,1708.24,1690.26,1713.81,1641.06,1705.84,1743.77,1702.22,1709.21,1692.13,1698.92,1714.61
3880,51580,Remove bladder/revise tract   ,1137.65,1893.9,1893.9,1653.47,1784.46,1761.64,1757.02,1751.12,1737.76,1753.54,1772.41,1767.5,1798.62,1754.11,1739.17,1778.84,1767.86,1791.91,1750.97,1771.46,1793.09,1753.28,1718.41,1801.2,1758.02,1732.13,1754.22,1795.26,1740.88,1754.05,1738.41,1782.52,1827.56,1778.37,1695.1,1821.46,1741.62,1775.59,1760.19,1778.35,1759.62,1784.15,1708.39,1775.84,1815.34,1772.07,1779.35,1761.56,1768.64,1784.97
3881,51585,Removal of bladder & nodes    ,1265.61,2108.99,2108.99,1840.86,1986.94,1961.49,1956.34,1949.76,1934.86,1952.45,1973.51,1968.03,2002.74,1953.1,1936.43,1980.67,1968.43,1995.25,1949.6,1972.44,1996.57,1952.17,1913.28,2005.61,1957.45,1928.59,1953.22,1998.98,1938.34,1953.03,1935.58,1984.77,2035.01,1980.15,1887.28,2028.2,1939.16,1977.05,1959.87,1980.12,1959.24,1986.59,1902.11,1977.32,2021.38,1973.13,1981.25,1961.41,1969.29,1987.51
3882,51590,Remove bladder/revise tract   ,1156.24,1931.38,1931.38,1684.95,1819.2,1795.82,1791.08,1785.04,1771.34,1787.51,1806.86,1801.83,1833.72,1788.1,1772.78,1813.45,1802.19,1826.84,1784.88,1805.88,1828.06,1787.25,1751.51,1836.37,1792.1,1765.57,1788.22,1830.28,1774.54,1788.04,1772.0,1817.22,1863.38,1812.97,1727.61,1857.13,1775.29,1810.11,1794.33,1812.94,1793.74,1818.88,1741.23,1810.37,1850.86,1806.51,1813.97,1795.74,1802.99,1819.73
3883,51595,Remove bladder/revise tract   ,1312.18,2186.15,2186.15,1908.3,2059.67,2033.3,2027.97,2021.15,2005.71,2023.94,2045.75,2040.08,2076.04,2024.61,2007.33,2053.18,2040.49,2068.28,2020.98,2044.65,2069.65,2023.64,1983.35,2079.02,2029.11,1999.2,2024.73,2072.15,2009.31,2024.53,2006.45,2057.43,2109.48,2052.64,1956.4,2102.43,2010.16,2049.42,2031.62,2052.61,2030.96,2059.31,1971.76,2049.71,2095.36,2045.36,2053.77,2033.21,2041.39,2060.26
3884,51596,Remove bladder/create pouch   ,1408.78,2350.23,2350.23,2050.93,2213.99,2185.58,2179.83,2172.49,2155.85,2175.49,2198.99,2192.88,2231.62,2176.21,2157.6,2206.99,2193.32,2223.26,2172.3,2197.8,2224.74,2175.18,2131.77,2234.83,2181.07,2148.85,2176.35,2227.43,2159.74,2176.14,2156.66,2211.57,2267.64,2206.41,2102.74,2260.05,2160.66,2202.94,2183.77,2206.38,2183.06,2213.6,2119.29,2203.25,2252.43,2198.57,2207.63,2185.48,2194.29,2214.62
3885,51597,Removal of pelvic structures  ,1363.72,2290.56,2290.56,1995.9,2156.43,2128.47,2122.81,2115.58,2099.2,2118.53,2141.67,2135.65,2173.79,2119.24,2100.92,2149.55,2136.09,2165.56,2115.39,2140.5,2167.01,2118.22,2075.49,2176.95,2124.02,2092.3,2119.38,2169.67,2103.02,2119.17,2099.99,2154.05,2209.26,2148.97,2046.91,2201.78,2103.93,2145.56,2126.69,2148.94,2125.99,2156.05,2063.2,2145.87,2194.28,2141.25,2150.17,2128.37,2137.04,2157.06
3886,51600,Injection for bladder x-ray   ,133.39,180.32,180.32,165.4,173.53,172.11,171.83,171.46,170.63,171.61,172.78,172.48,174.41,171.65,170.72,173.18,172.5,173.99,171.45,172.72,174.06,171.59,169.43,174.57,171.89,170.28,171.65,174.2,170.82,171.64,170.67,173.41,176.2,173.15,167.98,175.82,170.87,172.98,172.02,173.15,171.99,173.51,168.81,172.99,175.44,172.76,173.21,172.11,172.55,173.56
3887,51605,Preparation for bladder xray  ,23.47,38.56,38.56,33.76,36.38,35.92,35.83,35.71,35.44,35.76,36.14,36.04,36.66,35.77,35.47,36.26,36.05,36.52,35.71,36.12,36.55,35.75,35.06,36.71,35.85,35.33,35.77,36.59,35.51,35.77,35.46,36.34,37.24,36.25,34.59,37.11,35.52,36.2,35.89,36.25,35.88,36.37,34.86,36.2,36.99,36.13,36.27,35.92,36.06,36.39
3888,51610,Injection for bladder x-ray   ,74.57,105.26,105.26,95.5,100.82,99.89,99.71,99.47,98.92,99.56,100.33,100.13,101.39,99.59,98.98,100.59,100.15,101.12,99.46,100.29,101.17,99.55,98.14,101.5,99.75,98.7,99.59,101.26,99.05,99.58,98.95,100.74,102.57,100.57,97.19,102.32,99.08,100.46,99.83,100.57,99.81,100.81,97.73,100.47,102.07,100.32,100.61,99.89,100.18,100.84
3889,51700,Irrigation of bladder         ,57.34,72.47,72.47,67.66,70.28,69.82,69.73,69.61,69.35,69.66,70.04,69.94,70.56,69.67,69.37,70.17,69.95,70.43,69.61,70.02,70.45,69.66,68.96,70.62,69.75,69.23,69.68,70.5,69.41,69.67,69.36,70.24,71.14,70.16,68.49,71.02,69.42,70.1,69.79,70.16,69.78,70.27,68.76,70.11,70.9,70.03,70.18,69.82,69.96,70.29
3890,51703,Insert bladder cath complex   ,93.67,124.4,124.4,114.63,119.95,119.03,118.84,118.6,118.06,118.7,119.46,119.26,120.53,118.72,118.11,119.72,119.28,120.26,118.59,119.42,120.3,118.69,117.27,120.63,118.88,117.83,118.72,120.39,118.18,118.72,118.08,119.87,121.7,119.71,116.32,121.46,118.21,119.59,118.97,119.7,118.94,119.94,116.86,119.6,121.21,119.45,119.75,119.02,119.31,119.97
3891,51710,Change of bladder tube        ,107.63,127.05,127.05,120.88,124.24,123.65,123.54,123.38,123.04,123.45,123.93,123.8,124.6,123.46,123.08,124.1,123.81,124.43,123.38,123.91,124.46,123.44,122.54,124.67,123.56,122.9,123.46,124.52,123.12,123.46,123.06,124.19,125.35,124.08,121.94,125.19,123.14,124.01,123.62,124.08,123.6,124.23,122.29,124.02,125.03,123.92,124.11,123.65,123.83,124.25
3892,51715,Endoscopic injection/implant  ,184.9,287.81,287.81,255.09,272.92,269.81,269.18,268.38,266.56,268.71,271.28,270.61,274.84,268.79,266.75,272.15,270.66,273.93,268.36,271.15,274.09,268.67,263.93,275.2,269.32,265.8,268.8,274.39,266.99,268.78,266.65,272.65,278.78,272.09,260.76,277.95,267.09,271.71,269.61,272.09,269.54,272.87,262.57,271.74,277.12,271.23,272.22,269.8,270.76,272.99
3893,51720,Treatment of bladder lesion   ,75.08,82.84,82.84,80.37,81.72,81.48,81.44,81.37,81.24,81.4,81.59,81.54,81.86,81.41,81.25,81.66,81.55,81.79,81.37,81.58,81.81,81.4,81.04,81.89,81.45,81.18,81.41,81.83,81.27,81.41,81.24,81.7,82.16,81.65,80.8,82.1,81.28,81.63,81.47,81.65,81.46,81.71,80.94,81.63,82.03,81.59,81.66,81.48,81.55,81.72
3894,51725,Simple cystometrogram         ,194.07,184.58,184.58,187.6,185.95,186.24,186.3,186.37,186.54,186.34,186.1,186.17,185.78,186.33,186.52,186.02,186.16,185.86,186.37,186.12,185.84,186.34,186.78,185.74,186.29,186.61,186.33,185.82,186.5,186.33,186.53,185.98,185.41,186.03,187.07,185.49,186.49,186.06,186.26,186.03,186.27,185.96,186.91,186.06,185.57,186.11,186.02,186.24,186.15,185.95
3895,51725,Simple cystometrogram         ,194.07,108.28,108.28,135.55,120.7,123.28,123.81,124.48,125.99,124.2,122.06,122.62,119.09,124.14,125.83,121.33,122.58,119.85,124.49,122.17,119.72,124.23,128.19,118.8,123.69,126.63,124.13,119.47,125.64,124.14,125.92,120.92,115.81,121.39,130.83,116.5,125.56,121.7,123.45,121.39,123.51,120.73,129.32,121.67,117.19,122.1,121.27,123.29,122.49,120.64
3896,51725,Simple cystometrogram         ,194.07,76.3,76.3,113.74,93.34,96.9,97.62,98.53,100.62,98.16,95.22,95.98,91.14,98.07,100.4,94.22,95.93,92.18,98.56,95.37,92.0,98.2,103.63,90.74,97.46,101.49,98.05,91.66,100.13,98.08,100.51,93.65,86.63,94.29,107.26,87.58,100.01,94.72,97.12,94.3,97.21,93.39,105.19,94.69,88.53,95.27,94.14,96.91,95.81,93.26
3897,51726,Complex cystometrogram        ,273.68,260.61,260.61,264.77,262.5,262.9,262.98,263.08,263.31,263.04,262.71,262.79,262.26,263.03,263.28,262.6,262.79,262.37,263.08,262.73,262.35,263.04,263.64,262.21,262.96,263.41,263.02,262.31,263.25,263.03,263.3,262.53,261.76,262.61,264.05,261.86,263.24,262.65,262.92,262.61,262.93,262.51,263.82,262.65,261.97,262.72,262.59,262.9,262.77,262.49
3898,51726,Complex cystometrogram        ,273.68,175.19,175.19,206.5,189.44,192.41,193.02,193.78,195.52,193.47,191.01,191.65,187.6,193.39,195.34,190.17,191.6,188.47,193.8,191.14,188.32,193.5,198.04,187.26,192.89,196.26,193.38,188.04,195.12,193.4,195.44,189.7,183.83,190.24,201.08,184.62,195.02,190.6,192.6,190.24,192.68,189.48,199.35,190.57,185.42,191.06,190.11,192.42,191.5,189.38
3899,51726,Complex cystometrogram        ,273.68,85.42,85.42,145.27,112.66,118.34,119.49,120.96,124.29,120.36,115.66,116.89,109.14,120.22,123.94,114.06,116.8,110.81,121.0,115.9,110.51,120.43,129.11,108.5,119.25,125.69,120.19,109.98,123.51,120.23,124.13,113.15,101.93,114.18,134.91,103.45,123.33,114.87,118.71,114.19,118.85,112.74,131.6,114.81,104.98,115.75,113.94,118.36,116.6,112.54
3900,51727,Cystometrogram w/up           ,181.41,306.64,306.64,266.83,288.52,284.74,283.97,283.0,280.78,283.4,286.52,285.71,290.86,283.49,281.02,287.59,285.77,289.75,282.97,286.36,289.95,283.35,277.58,291.29,284.14,279.85,283.51,290.31,281.3,283.48,280.89,288.2,295.65,287.51,273.72,294.64,281.42,287.05,284.5,287.51,284.4,288.47,275.92,287.09,293.63,286.47,287.67,284.73,285.9,288.6
3901,51727,Cystometrogram w/up           ,181.41,200.15,200.15,194.19,197.44,196.87,196.76,196.61,196.28,196.67,197.14,197.02,197.79,196.69,196.32,197.3,197.03,197.62,196.61,197.12,197.65,196.67,195.8,197.85,196.78,196.14,196.69,197.71,196.36,196.68,196.3,197.39,198.51,197.29,195.22,198.35,196.38,197.22,196.84,197.29,196.82,197.43,195.55,197.22,198.2,197.13,197.31,196.87,197.05,197.45
3902,51727,Cystometrogram w/up           ,181.41,106.49,106.49,130.31,117.33,119.59,120.05,120.63,121.96,120.4,118.53,119.01,115.93,120.34,121.82,117.89,118.98,116.59,120.65,118.62,116.48,120.42,123.88,115.67,119.95,122.52,120.33,116.26,121.65,120.34,121.89,117.52,113.06,117.94,126.18,113.67,121.58,118.21,119.74,117.94,119.79,117.36,124.87,118.19,114.27,118.56,117.84,119.6,118.9,117.28
3903,51728,Cystometrogram w/vp           ,181.29,312.59,312.59,270.85,293.59,289.63,288.83,287.8,285.48,288.22,291.5,290.64,296.05,288.32,285.73,292.61,290.71,294.88,287.78,291.33,295.09,288.18,282.12,296.5,289.0,284.5,288.34,295.46,286.02,288.31,285.59,293.25,301.07,292.53,278.07,300.01,286.15,292.05,289.37,292.53,289.28,293.53,280.38,292.09,298.95,291.44,292.7,289.61,290.84,293.68
3904,51728,Cystometrogram w/vp           ,181.29,207.68,207.68,199.29,203.86,203.06,202.9,202.7,202.23,202.78,203.44,203.27,204.36,202.8,202.28,203.66,203.28,204.12,202.69,203.41,204.16,202.77,201.56,204.45,202.94,202.04,202.81,204.24,202.34,202.8,202.25,203.79,205.37,203.65,200.74,205.15,202.37,203.55,203.01,203.65,202.99,203.85,201.21,203.56,204.94,203.43,203.68,203.06,203.31,203.88
3905,51728,Cystometrogram w/vp           ,181.29,104.91,104.91,129.19,115.96,118.27,118.73,119.33,120.68,119.09,117.18,117.68,114.53,119.03,120.54,116.53,117.64,115.21,119.35,117.28,115.09,119.11,122.63,114.27,118.63,121.25,119.02,114.87,120.36,119.03,120.61,116.16,111.61,116.58,124.99,112.23,120.29,116.86,118.41,116.58,118.47,115.99,123.65,116.83,112.84,117.21,116.48,118.28,117.56,115.91
3906,51729,Cystometrogram w/vp&up        ,194.92,335.71,335.71,290.95,315.34,311.09,310.23,309.13,306.64,309.58,313.09,312.18,317.97,309.69,306.9,314.29,312.25,316.72,309.1,312.91,316.94,309.53,303.04,318.45,310.41,305.59,309.71,317.35,307.22,309.68,306.76,314.97,323.36,314.2,298.7,322.22,307.36,313.68,310.82,314.2,310.71,315.28,301.17,313.73,321.08,313.03,314.39,311.07,312.39,315.43
3907,51729,Cystometrogram w/vp&up        ,194.92,209.39,209.39,204.79,207.3,206.86,206.77,206.66,206.4,206.7,207.07,206.97,207.57,206.72,206.43,207.19,206.98,207.44,206.66,207.05,207.46,206.7,206.03,207.62,206.79,206.29,206.72,207.5,206.46,206.71,206.41,207.26,208.12,207.18,205.59,208.0,206.48,207.13,206.83,207.18,206.82,207.29,205.84,207.13,207.89,207.06,207.2,206.86,206.99,207.31
3908,51729,Cystometrogram w/vp&up        ,194.92,126.32,126.32,148.13,136.25,138.32,138.74,139.27,140.48,139.05,137.34,137.79,134.96,139.0,140.36,136.76,137.75,135.57,139.28,137.43,135.46,139.08,142.24,134.73,138.65,140.99,138.99,135.27,140.2,139.01,140.42,136.42,132.34,136.8,144.35,132.89,140.13,137.05,138.45,136.8,138.5,136.28,143.15,137.03,133.45,137.37,136.71,138.32,137.68,136.2
3909,51736,Urine flow measurement        ,40.71,15.1,15.1,23.24,18.81,19.58,19.74,19.94,20.39,19.85,19.21,19.38,18.33,19.83,20.34,19.0,19.37,18.55,19.94,19.25,18.51,19.86,21.04,18.24,19.7,20.58,19.83,18.44,20.28,19.84,20.37,18.87,17.35,19.01,21.83,17.55,20.26,19.11,19.63,19.01,19.65,18.82,21.38,19.1,17.76,19.23,18.98,19.58,19.34,18.79
3910,51736,Urine flow measurement        ,40.71,6.71,6.71,17.52,11.63,12.66,12.86,13.13,13.73,13.02,12.17,12.39,10.99,12.99,13.67,11.88,12.38,11.3,13.14,12.21,11.24,13.03,14.6,10.88,12.82,13.98,12.99,11.14,13.59,13.0,13.7,11.72,9.69,11.9,15.65,9.97,13.56,12.03,12.72,11.91,12.75,11.64,15.05,12.02,10.24,12.19,11.86,12.66,12.34,11.61
3911,51736,Urine flow measurement        ,40.71,8.39,8.39,18.67,13.07,14.04,14.24,14.49,15.06,14.39,13.58,13.79,12.46,14.36,15.0,13.31,13.78,12.75,14.5,13.62,12.7,14.4,15.89,12.35,14.2,15.3,14.36,12.61,14.93,14.37,15.04,13.15,11.23,13.33,16.89,11.49,14.9,13.45,14.1,13.33,14.13,13.08,16.32,13.44,11.75,13.6,13.29,14.05,13.74,13.05
3912,51741,Electro-uroflowmetry first    ,63.74,15.44,15.44,30.8,22.43,23.89,24.18,24.56,25.41,24.4,23.2,23.51,21.53,24.37,25.32,22.79,23.49,21.95,24.57,23.26,21.88,24.42,26.65,21.36,24.12,25.77,24.36,21.74,25.21,24.37,25.37,22.55,19.68,22.82,28.14,20.07,25.17,23.0,23.98,22.82,24.02,22.45,27.29,22.98,20.46,23.22,22.76,23.89,23.44,22.4
3913,51741,Electro-uroflowmetry first    ,63.74,7.05,7.05,25.07,15.25,16.96,17.31,17.75,18.75,17.57,16.16,16.53,14.19,17.53,18.65,15.68,16.5,14.7,17.76,16.23,14.61,17.59,20.2,14.0,17.24,19.18,17.52,14.44,18.52,17.53,18.71,15.4,12.02,15.71,21.95,12.48,18.47,15.92,17.07,15.71,17.12,15.28,20.96,15.9,12.94,16.18,15.64,16.97,16.44,15.22
3914,51741,Electro-uroflowmetry first    ,63.74,8.39,8.39,25.99,16.4,18.07,18.41,18.84,19.82,18.66,17.28,17.64,15.36,18.62,19.71,16.81,17.61,15.85,18.85,17.35,15.77,18.68,21.23,15.17,18.34,20.23,18.61,15.61,19.59,18.63,19.77,16.54,13.25,16.85,22.94,13.69,19.54,17.05,18.18,16.85,18.22,16.42,21.97,17.03,14.14,17.31,16.77,18.08,17.56,16.36
3915,51784,Anal/urinary muscle study     ,168.2,68.17,68.17,99.97,82.65,85.66,86.27,87.06,88.82,86.74,84.24,84.89,80.77,86.66,88.64,83.39,84.84,81.66,87.07,84.37,81.5,86.77,91.38,80.43,86.14,89.57,86.65,81.22,88.41,86.67,88.74,82.9,76.94,83.45,94.47,77.75,88.31,83.82,85.86,83.45,85.93,82.69,92.71,83.79,78.56,84.28,83.32,85.67,84.74,82.58
3916,51784,Anal/urinary muscle study     ,168.2,30.65,30.65,74.38,50.56,54.71,55.55,56.62,59.05,56.18,52.75,53.64,47.98,56.07,58.79,51.58,53.57,49.2,56.65,52.92,48.99,56.23,62.57,47.51,55.37,60.07,56.05,48.59,58.48,56.09,58.93,50.91,42.72,51.66,66.81,43.83,58.35,52.17,54.97,51.67,55.07,50.61,64.39,52.12,44.94,52.81,51.48,54.72,53.43,50.46
3917,51784,Anal/urinary muscle study     ,168.2,37.52,37.52,79.07,56.43,60.37,61.17,62.19,64.5,61.77,58.51,59.36,53.98,61.67,64.26,57.4,59.3,55.14,62.22,58.68,54.94,61.82,67.84,53.54,61.0,65.47,61.66,54.57,63.96,61.69,64.39,56.77,48.98,57.48,71.87,50.04,63.83,57.96,60.63,57.49,60.72,56.49,69.58,57.92,51.09,58.57,57.31,60.39,59.17,56.34
3918,51785,Anal/urinary muscle study     ,181.76,265.81,265.81,239.09,253.65,251.11,250.6,249.94,248.46,250.21,252.31,251.76,255.22,250.27,248.61,253.02,251.8,254.47,249.93,252.2,254.61,250.18,246.31,255.51,250.71,247.83,250.29,254.85,248.8,250.27,248.53,253.43,258.44,252.97,243.72,257.76,248.89,252.66,250.95,252.97,250.89,253.61,245.19,252.69,257.08,252.27,253.08,251.1,251.89,253.7
3919,51785,Anal/urinary muscle study     ,181.76,179.29,179.29,180.08,179.65,179.72,179.74,179.76,179.8,179.75,179.69,179.7,179.6,179.75,179.8,179.67,179.7,179.62,179.76,179.69,179.62,179.75,179.86,179.59,179.73,179.82,179.75,179.61,179.79,179.75,179.8,179.65,179.51,179.67,179.94,179.53,179.79,179.68,179.73,179.67,179.73,179.65,179.9,179.68,179.55,179.69,179.66,179.72,179.7,179.65
3920,51785,Anal/urinary muscle study     ,181.76,86.52,86.52,116.8,100.3,103.18,103.76,104.5,106.18,104.2,101.82,102.44,98.52,104.12,106.01,101.01,102.39,99.36,104.52,101.94,99.22,104.23,108.62,98.19,103.63,106.89,104.11,98.94,105.79,104.13,106.1,100.55,94.87,101.07,111.56,95.64,105.7,101.42,103.36,101.07,103.43,100.34,109.88,101.39,96.41,101.86,100.95,103.19,102.3,100.24
3921,51792,Urinary reflex study          ,203.54,208.85,208.85,207.16,208.08,207.92,207.89,207.85,207.75,207.86,208.0,207.96,208.18,207.87,207.76,208.04,207.97,208.13,207.85,207.99,208.14,207.86,207.62,208.2,207.9,207.71,207.87,208.16,207.78,207.87,207.76,208.07,208.38,208.04,207.45,208.34,207.78,208.02,207.91,208.04,207.91,208.08,207.55,208.02,208.3,207.99,208.05,207.92,207.97,208.09
3922,51792,Urinary reflex study          ,203.54,153.64,153.64,169.5,160.86,162.37,162.67,163.06,163.94,162.9,161.66,161.98,159.93,162.86,163.85,161.23,161.96,160.37,163.07,161.72,160.29,162.92,165.22,159.76,162.61,164.31,162.86,160.15,163.74,162.87,163.9,160.99,158.02,161.26,166.76,158.42,163.69,161.45,162.46,161.26,162.5,160.88,165.88,161.43,158.82,161.68,161.2,162.37,161.91,160.83
3923,51792,Urinary reflex study          ,203.54,55.21,55.21,102.37,76.68,81.15,82.06,83.21,85.84,82.74,79.04,80.0,73.9,82.63,85.56,77.78,79.93,75.21,83.24,79.23,74.98,82.79,89.63,73.39,81.86,86.94,82.61,74.56,85.22,82.64,85.71,77.06,68.22,77.87,94.2,69.42,85.08,78.42,81.44,77.87,81.55,76.74,91.6,78.37,70.62,79.1,77.68,81.17,79.78,76.58
3924,51797,Intraabdominal pressure test  ,151.49,111.35,111.35,124.11,117.16,118.37,118.62,118.93,119.64,118.8,117.8,118.06,116.41,118.77,119.56,117.46,118.04,116.76,118.94,117.85,116.7,118.81,120.66,116.27,118.56,119.94,118.76,116.59,119.47,118.77,119.6,117.26,114.87,117.48,121.9,115.2,119.43,117.63,118.45,117.48,118.48,117.18,121.2,117.62,115.52,117.82,117.43,118.37,118.0,117.13
3925,51797,Intraabdominal pressure test  ,151.49,71.14,71.14,96.68,82.77,85.19,85.68,86.31,87.73,86.05,84.05,84.57,81.26,85.99,87.58,83.36,84.53,81.98,86.33,84.15,81.85,86.08,89.79,80.99,85.58,88.33,85.98,81.62,87.4,86.0,87.66,82.97,78.19,83.41,92.26,78.84,87.32,83.71,85.35,83.42,85.41,82.8,90.85,83.68,79.49,84.08,83.31,85.2,84.45,82.71
3926,51797,Intraabdominal pressure test  ,151.49,40.22,40.22,75.59,56.32,59.68,60.36,61.23,63.19,60.87,58.09,58.82,54.24,60.79,62.99,57.15,58.76,55.23,61.25,58.24,55.05,60.91,66.04,53.86,60.21,64.02,60.77,54.73,62.73,60.8,63.1,56.61,49.98,57.22,69.47,50.88,62.63,57.63,59.89,57.22,59.98,56.37,67.52,57.59,51.78,58.14,57.07,59.69,58.65,56.25
3927,51798,Us urine capacity measure     ,13.36,15.26,15.26,14.66,14.99,14.93,14.92,14.9,14.87,14.91,14.95,14.94,15.02,14.91,14.87,14.97,14.94,15.0,14.9,14.95,15.01,14.91,14.82,15.03,14.92,14.85,14.91,15.01,14.88,14.91,14.87,14.98,15.09,14.97,14.76,15.08,14.88,14.96,14.92,14.97,14.92,14.98,14.79,14.96,15.06,14.95,14.97,14.93,14.95,14.99
3928,51800,Revision of bladder/urethra   ,624.64,1038.79,1038.79,907.12,978.86,966.36,963.83,960.6,953.28,961.92,972.26,969.57,986.61,962.24,954.05,975.78,969.77,982.93,960.52,971.74,983.58,961.78,942.69,988.02,964.37,950.2,962.3,984.77,954.99,962.21,953.64,977.79,1002.46,975.52,929.92,999.12,955.39,974.0,965.56,975.51,965.25,978.68,937.2,974.13,995.77,972.07,976.06,966.32,970.19,979.14
3929,51820,Revision of urinary tract     ,657.32,1081.65,1081.65,946.75,1020.24,1007.44,1004.85,1001.54,994.04,1002.89,1013.48,1010.73,1028.19,1003.22,994.83,1017.09,1010.93,1024.42,1001.45,1012.95,1025.09,1002.75,983.18,1029.64,1005.41,990.88,1003.28,1026.3,995.79,1003.18,994.4,1019.15,1044.43,1016.83,970.1,1041.0,996.2,1015.27,1006.62,1016.81,1006.3,1020.07,977.56,1015.41,1037.57,1013.29,1017.38,1007.4,1011.36,1020.53
3930,51840,Attach bladder/urethra        ,393.22,651.53,651.53,569.41,614.15,606.35,604.78,602.76,598.2,603.59,610.03,608.36,618.99,603.78,598.68,612.23,608.48,616.69,602.71,609.71,617.1,603.5,591.59,619.87,605.12,596.28,603.82,617.84,599.26,603.76,598.42,613.49,628.87,612.07,583.63,626.79,599.52,611.12,605.86,612.06,605.66,614.04,588.17,611.2,624.7,609.92,612.4,606.33,608.74,614.32
3931,51841,Attach bladder/urethra        ,468.39,762.63,762.63,669.09,720.05,711.17,709.37,707.08,701.88,708.02,715.36,713.45,725.56,708.24,702.43,717.86,713.59,722.95,707.02,714.99,723.41,707.92,694.35,726.56,709.76,699.69,708.29,724.25,703.09,708.22,702.13,719.29,736.82,717.68,685.28,734.44,703.38,716.6,710.61,717.67,710.38,719.93,690.45,716.69,732.06,715.23,718.06,711.14,713.89,720.25
3932,51845,Repair bladder neck           ,353.97,582.27,582.27,509.69,549.23,542.34,540.95,539.17,535.13,539.9,545.6,544.11,553.51,540.07,535.56,547.54,544.22,551.48,539.12,545.31,551.84,539.82,529.29,554.29,541.25,533.44,540.1,552.49,536.08,540.05,535.33,548.65,562.24,547.39,522.25,560.4,536.3,546.55,541.9,547.39,541.73,549.14,526.27,546.63,558.55,545.49,547.69,542.32,544.45,549.39
3933,51860,Repair of bladder wound       ,434.78,736.81,736.81,640.79,693.1,683.99,682.14,679.79,674.45,680.75,688.29,686.33,698.76,680.98,675.01,690.86,686.47,696.08,679.73,687.91,696.55,680.65,666.72,699.79,682.54,672.2,681.03,697.42,675.7,680.96,674.71,692.33,710.32,690.67,657.41,707.88,675.99,689.56,683.41,690.66,683.18,692.98,662.72,689.66,705.44,688.16,691.06,683.96,686.78,693.31
