,PROC_CODE,SHORT DESCRIPTION,MDCAID_PFS_AMT,MDCARE_PFS_AMT,PP_PFS_AMT,EST_PFS_AMT_BS,PFS_AMT_BY_Fairfield,PFS_AMT_BY_Hartford,PFS_AMT_BY_Litchfield,PFS_AMT_BY_Middlesex,PFS_AMT_BY_New_Haven,PFS_AMT_BY_New_London,PFS_AMT_BY_Tolland,PFS_AMT_BY_Windham
2324,64865,Repair of facial nerve        ,630.0,1215.32,1215.32,1075.09,1066.89,1021.51,1071.53,1092.11,1012.21,1042.99,1116.81,1017.52
2325,64872,Subsequent repair of nerve    ,446.0,131.25,131.25,206.66,211.07,235.47,208.57,197.51,240.47,223.92,184.22,237.62
2326,64874,Repair & revise nerve add-on  ,510.0,197.54,197.54,272.4,276.78,301.0,274.3,263.31,305.96,289.54,250.13,303.13
2327,64876,Repair nerve/shorten bone     ,510.0,223.49,223.49,292.13,296.15,318.36,293.87,283.8,322.91,307.84,271.71,320.31
2328,64885,Nerve graft head/neck </4 cm  ,446.0,1245.43,1245.43,1053.9,1042.7,980.73,1049.04,1077.15,968.03,1010.06,1110.88,975.27
2329,64886,Nerve graft head/neck >4 cm   ,446.0,1427.0,1427.0,1191.97,1178.23,1102.18,1186.01,1220.5,1086.59,1138.17,1261.89,1095.48
2330,64890,Nerve graft hand/foot </4 cm  ,446.0,1214.82,1214.82,1030.63,1019.86,960.25,1025.95,1052.98,948.04,988.46,1085.42,955.01
2331,64891,Nerve graft hand/foot >4 cm   ,446.0,1291.93,1291.93,1089.26,1077.41,1011.83,1084.12,1113.86,998.39,1042.87,1149.55,1006.06
2332,64892,Nerve graft arm/leg <4 cm     ,446.0,1181.07,1181.07,1004.96,994.67,937.68,1000.49,1026.34,926.0,964.65,1057.35,932.66
2333,64893,Nerve graft arm/leg >4 cm     ,446.0,1260.62,1260.62,1065.45,1054.04,990.89,1060.5,1089.14,977.95,1020.78,1123.51,985.33
2334,64895,Nerve graft hand/foot </4 cm  ,510.0,1493.78,1493.78,1258.08,1244.31,1168.04,1252.1,1286.69,1152.41,1204.13,1328.2,1161.32
2335,64896,Nerve graft hand/foot >4 cm   ,510.0,1611.13,1611.13,1347.32,1331.9,1246.53,1340.62,1379.34,1229.04,1286.93,1425.8,1239.02
2336,64897,Nerve graft arm/leg </4 cm    ,510.0,1426.75,1426.75,1207.11,1194.27,1123.2,1201.54,1233.77,1108.64,1156.84,1272.45,1116.94
2337,64898,Nerve graft arm/leg >4 cm     ,510.0,1546.99,1546.99,1298.55,1284.02,1203.63,1292.24,1328.7,1187.16,1241.68,1372.46,1196.55
2338,64901,Nerve graft add-on            ,446.0,675.44,675.44,620.47,617.26,599.47,619.08,627.14,595.82,607.89,636.82,597.9
2339,64902,Nerve graft add-on            ,446.0,781.9,781.9,701.42,696.72,670.68,699.38,711.19,665.34,683.0,725.37,668.39
2340,64905,Nerve pedicle transfer        ,446.0,1139.23,1139.23,973.15,963.44,909.69,968.93,993.3,898.68,935.13,1022.55,904.96
2341,64907,Nerve pedicle transfer        ,333.0,1464.92,1464.92,1193.73,1177.88,1090.13,1186.85,1226.65,1072.15,1131.66,1274.41,1082.4
2342,65091,Revise eye                    ,510.0,703.06,703.06,656.81,654.1,639.14,655.63,662.42,636.07,646.22,670.57,637.82
2343,65093,Revise eye with implant       ,510.0,695.78,695.78,651.27,648.67,634.27,650.14,656.67,631.31,641.08,664.51,633.0
2344,65101,Removal of eye                ,510.0,817.36,817.36,743.72,739.42,715.59,741.85,752.66,710.71,726.87,765.63,713.49
2345,65103,Remove eye/insert implant     ,510.0,852.63,852.63,770.54,765.74,739.18,768.46,780.51,733.74,751.75,794.96,736.84
2346,65105,Remove eye/attach implant     ,630.0,939.19,939.19,865.11,860.78,836.81,863.23,874.1,831.9,848.16,887.15,834.7
2347,65110,Removal of eye                ,717.0,1346.28,1346.28,1195.52,1186.7,1137.92,1191.69,1213.81,1127.92,1161.01,1240.37,1133.62
2348,65112,Remove eye/revise socket      ,995.0,1560.73,1560.73,1425.19,1417.27,1373.41,1421.75,1441.64,1364.42,1394.17,1465.51,1369.55
2349,65114,Remove eye/revise socket      ,995.0,1635.92,1635.92,1482.37,1473.39,1423.7,1478.47,1501.0,1413.52,1447.22,1528.05,1419.33
2350,65130,Insert ocular implant         ,510.0,810.21,810.21,738.29,734.08,710.81,736.46,747.01,706.04,721.82,759.68,708.76
2351,65135,Insert ocular implant         ,446.0,821.69,821.69,731.68,726.42,697.29,729.4,742.61,691.33,711.08,758.46,694.73
2352,65140,Attach ocular implant         ,510.0,892.84,892.84,801.12,795.76,766.08,798.79,812.25,760.0,780.12,828.41,763.46
2353,65150,Revise ocular implant         ,446.0,640.27,640.27,593.73,591.01,575.94,592.55,599.38,572.86,583.07,607.57,574.62
2354,65155,Reinsert ocular implant       ,510.0,935.03,935.03,833.2,827.25,794.3,830.62,845.56,787.55,809.89,863.49,791.4
2355,65175,Removal of ocular implant     ,333.0,727.58,727.58,633.05,627.52,596.93,630.65,644.52,590.66,611.41,661.17,594.24
2356,65235,Remove foreign body from eye  ,446.0,784.12,784.12,703.11,698.38,672.16,701.06,712.94,666.79,684.57,727.21,669.86
2357,65260,Remove foreign body from eye  ,510.0,1059.22,1059.22,927.64,919.94,877.37,924.3,943.61,868.64,897.52,966.78,873.62
2358,65265,Remove foreign body from eye  ,630.0,1187.64,1187.64,1054.04,1046.23,1003.0,1050.65,1070.26,994.14,1023.46,1093.79,999.19
2359,65270,Repair of eye wound           ,446.0,300.57,300.57,335.41,337.45,348.72,336.3,331.18,351.03,343.39,325.05,349.72
2360,65272,Repair of eye wound           ,446.0,561.02,561.02,533.46,531.85,522.94,532.76,536.81,521.11,527.16,541.66,522.15
2361,65275,Repair of eye wound           ,630.0,642.68,642.68,639.64,639.46,638.48,639.57,640.01,638.28,638.95,640.55,638.39
2362,65280,Repair of eye wound           ,630.0,740.19,740.19,713.79,712.25,703.7,713.12,716.99,701.95,707.75,721.64,702.95
2363,65285,Repair of eye wound           ,630.0,1220.39,1220.39,1078.94,1070.67,1024.9,1075.35,1096.11,1015.53,1046.57,1121.02,1020.87
2364,65290,Repair of eye socket wound    ,510.0,541.12,541.12,533.66,533.23,530.82,533.48,534.57,530.32,531.96,535.88,530.6
2365,65400,Removal of eye lesion         ,333.0,754.82,754.82,653.76,647.85,615.15,651.2,666.03,608.45,630.63,683.82,612.27
2366,65410,Biopsy of cornea              ,446.0,160.28,160.28,228.73,232.74,254.89,230.47,220.42,259.42,244.4,208.37,256.84
2367,65420,Removal of eye lesion         ,446.0,578.18,578.18,546.51,544.66,534.41,545.71,550.36,532.31,539.26,555.93,533.51
2368,65426,Removal of eye lesion         ,717.0,727.83,727.83,725.24,725.08,724.24,725.17,725.55,724.07,724.64,726.01,724.17
2369,65710,Corneal transplant            ,995.0,1218.56,1218.56,1165.0,1161.87,1144.54,1163.64,1171.5,1140.98,1152.74,1180.93,1143.01
2370,65730,Corneal transplant            ,995.0,1352.42,1352.42,1266.79,1261.78,1234.07,1264.62,1277.18,1228.4,1247.19,1292.26,1231.63
2371,65750,Corneal transplant            ,995.0,1357.17,1357.17,1270.4,1265.33,1237.25,1268.2,1280.93,1231.5,1250.54,1296.21,1234.78
2372,65755,Corneal transplant            ,995.0,1350.73,1350.73,1265.5,1260.52,1232.94,1263.34,1275.85,1227.29,1246.0,1290.86,1230.51
2373,65770,Revise cornea with implant    ,995.0,1540.7,1540.7,1409.96,1402.32,1360.01,1406.64,1425.83,1351.34,1380.03,1448.86,1356.29
2374,65772,Correction of astigmatism     ,630.0,500.79,500.79,531.75,533.56,543.57,532.53,527.99,545.63,538.83,522.54,544.46
2375,65775,Correction of astigmatism     ,630.0,609.23,609.23,614.21,614.5,616.11,614.33,613.6,616.44,615.35,612.73,616.25
2376,65780,Ocular reconst transplant     ,717.0,737.9,737.9,732.89,732.6,730.98,732.77,733.5,730.65,731.75,734.38,730.84
2377,65781,Ocular reconst transplant     ,717.0,1468.92,1468.92,1288.77,1278.24,1219.95,1284.2,1310.64,1208.0,1247.54,1342.37,1214.82
2378,65782,Ocular reconst transplant     ,717.0,1268.2,1268.2,1136.14,1128.42,1085.69,1132.79,1152.17,1076.93,1105.91,1175.43,1081.93
2379,65785,Impltj ntrstrml crnl rng seg  ,717.0,2845.41,2845.41,2335.48,2305.67,2140.67,2322.54,2397.37,2106.85,2218.76,2487.18,2126.14
2380,65800,Drainage of eye               ,333.0,132.46,132.46,180.51,183.31,198.86,181.72,174.67,202.05,191.5,166.21,200.23
2381,65810,Drainage of eye               ,510.0,514.37,514.37,513.32,513.26,512.92,513.3,513.45,512.85,513.08,513.63,512.89
2382,65815,Drainage of eye               ,446.0,712.38,712.38,648.56,644.83,624.18,646.94,656.31,619.95,633.95,667.55,622.36
2383,65820,Relieve inner eye pressure    ,333.0,828.78,828.78,710.0,703.06,664.62,706.99,724.42,656.74,682.81,745.34,661.24
2384,65850,Incision of eye               ,630.0,924.41,924.41,853.87,849.75,826.93,852.08,862.44,822.25,837.73,874.86,824.92
2385,65865,Incise inner eye adhesions    ,333.0,522.83,522.83,477.35,474.69,459.97,476.2,482.87,456.96,466.94,490.88,458.68
2386,65870,Incise inner eye adhesions    ,630.0,652.65,652.65,647.22,646.91,645.15,647.09,647.88,644.79,645.98,648.84,645.0
2387,65875,Incise inner eye adhesions    ,630.0,696.66,696.66,680.69,679.76,674.59,680.28,682.63,673.53,677.03,685.44,674.13
2388,65880,Incise inner eye adhesions    ,630.0,732.7,732.7,708.1,706.66,698.69,707.47,711.08,697.06,702.46,715.41,697.99
2389,65900,Remove eye lesion             ,717.0,1062.92,1062.92,980.04,975.2,948.38,977.94,990.1,942.89,961.07,1004.7,946.02
2390,65920,Remove implant of eye         ,995.0,870.09,870.09,900.02,901.77,911.45,900.78,896.38,913.43,906.87,891.11,912.3
2391,65930,Remove blood clot from eye    ,717.0,702.63,702.63,706.07,706.27,707.39,706.16,705.65,707.62,706.86,705.05,707.49
2392,66020,Injection treatment of eye    ,333.0,209.01,209.01,238.72,240.45,250.06,239.47,235.11,252.03,245.52,229.88,250.91
2393,66030,Injection treatment of eye    ,333.0,187.21,187.21,222.14,224.18,235.48,223.02,217.9,237.8,230.13,211.75,236.48
2394,66130,Remove eye lesion             ,995.0,772.66,772.66,825.93,829.04,846.28,827.28,819.46,849.81,838.12,810.08,847.8
2395,66150,Glaucoma surgery              ,630.0,969.81,969.81,888.4,883.64,857.29,886.33,898.28,851.9,869.76,912.62,854.97
2396,66155,Glaucoma surgery              ,630.0,969.04,969.04,887.81,883.06,856.78,885.75,897.67,851.39,869.22,911.98,854.47
2397,66160,Glaucoma surgery              ,446.0,1090.88,1090.88,936.38,927.35,877.35,932.46,955.13,867.11,901.01,982.34,872.95
2398,66170,Glaucoma surgery              ,630.0,1207.66,1207.66,1069.26,1061.17,1016.39,1065.75,1086.06,1007.21,1037.58,1110.44,1012.45
2399,66172,Incision of eye               ,630.0,1316.36,1316.36,1151.92,1142.31,1089.1,1147.75,1171.88,1078.19,1114.28,1200.84,1084.41
2400,66180,Aqueous shunt eye w/graft     ,717.0,1253.84,1253.84,1125.22,1117.7,1076.09,1121.96,1140.83,1067.56,1095.78,1163.49,1072.42
2401,66185,Revise aqueous shunt eye      ,446.0,932.81,932.81,816.18,809.36,771.62,813.22,830.34,763.89,789.48,850.88,768.3
2402,66220,Repair eye lesion             ,510.0,825.55,825.55,749.95,745.53,721.07,748.03,759.13,716.05,732.65,772.44,718.91
2403,66225,Repair/graft eye lesion       ,630.0,1026.55,1026.55,931.54,925.99,895.25,929.13,943.08,888.95,909.8,959.81,892.54
2404,66250,Follow-up surgery of eye      ,446.0,835.24,835.24,741.99,736.53,706.36,739.62,753.3,700.17,720.64,769.73,703.7
2405,66500,Incision of iris              ,333.0,392.36,392.36,378.14,377.31,372.71,377.78,379.86,371.76,374.88,382.37,372.3
2406,66505,Incision of iris              ,333.0,430.47,430.47,407.12,405.75,398.2,406.53,409.95,396.65,401.77,414.07,397.53
2407,66600,Remove iris and lesion        ,510.0,920.95,920.95,822.49,816.74,784.88,820.0,834.44,778.35,799.96,851.78,782.07
2408,66605,Removal of iris               ,510.0,1163.22,1163.22,1006.72,997.57,946.93,1002.75,1025.72,936.55,970.9,1053.28,942.47
2409,66625,Removal of iris               ,372.94,474.58,474.58,450.23,448.81,440.93,449.61,453.18,439.31,444.65,457.47,440.23
2410,66630,Removal of iris               ,510.0,628.54,628.54,600.14,598.48,589.29,599.42,603.59,587.41,593.64,608.59,588.48
2411,66635,Removal of iris               ,510.0,634.7,634.7,604.82,603.08,593.41,604.07,608.45,591.43,597.99,613.71,592.56
2412,66680,Repair iris & ciliary body    ,510.0,571.95,571.95,557.11,556.24,551.44,556.73,558.91,550.45,553.71,561.52,551.01
2413,66682,Repair iris & ciliary body    ,446.0,706.89,706.89,644.39,640.73,620.51,642.8,651.97,616.36,630.08,662.98,618.73
2414,66700,Destruction ciliary body      ,446.0,500.67,500.67,487.57,486.81,482.57,487.24,489.16,481.7,484.57,491.47,482.19
2415,66710,Ciliary transsleral therapy   ,446.0,489.46,489.46,479.05,478.44,475.07,478.78,480.31,474.38,476.66,482.15,474.77
2416,66711,Ciliary endoscopic ablation   ,446.0,710.73,710.73,647.31,643.6,623.07,645.7,655.0,618.87,632.79,666.17,621.27
2417,66720,Destruction ciliary body      ,446.0,512.6,512.6,496.64,495.71,490.55,496.24,498.58,489.49,492.99,501.39,490.09
2418,66740,Destruction ciliary body      ,446.0,485.86,485.86,476.31,475.75,472.66,476.07,477.47,472.03,474.12,479.15,472.39
2419,66821,After cataract laser surgery  ,312.5,366.38,366.38,353.47,352.72,348.54,353.14,355.04,347.68,350.52,357.31,348.17
2420,66825,Reposition intraocular lens   ,630.0,840.51,840.51,790.08,787.13,770.81,788.8,796.2,767.46,778.53,805.08,769.37
2421,66830,Removal of lens lesion        ,372.94,784.72,784.72,686.07,680.3,648.37,683.56,698.04,641.83,663.48,715.41,645.56
2422,66840,Removal of lens material      ,630.0,768.35,768.35,735.2,733.27,722.54,734.36,739.23,720.34,727.62,745.06,721.6
2423,66850,Removal of lens material      ,995.0,874.06,874.06,903.03,904.73,914.1,903.77,899.52,916.03,909.67,894.41,914.93
2424,66852,Removal of lens material      ,630.0,930.4,930.4,858.43,854.22,830.93,856.6,867.16,826.16,841.96,879.84,828.88
2425,66920,Extraction of lens            ,630.0,830.85,830.85,782.73,779.92,764.35,781.51,788.57,761.16,771.72,797.05,762.97
2426,66930,Extraction of lens            ,717.0,943.41,943.41,889.17,886.0,868.44,887.79,895.75,864.85,876.75,905.3,866.9
2427,66940,Extraction of lens            ,717.0,862.59,862.59,827.71,825.67,814.38,826.82,831.94,812.07,819.73,838.09,813.39
2428,66982,Cataract surgery complex      ,973.0,874.48,874.48,898.08,899.46,907.1,898.68,895.22,908.67,903.49,891.06,907.77
2429,66983,Cataract surg w/iol 1 stage   ,973.0,819.96,819.96,856.63,858.77,870.63,857.56,852.18,873.06,865.02,845.72,871.68
2430,66984,Cataract surg w/iol 1 stage   ,973.0,704.95,704.95,769.17,772.92,793.7,770.8,761.38,797.96,783.87,750.06,795.53
2431,66985,Insert lens prosthesis        ,826.0,850.05,850.05,844.29,843.95,842.09,844.14,844.99,841.7,842.97,846.0,841.92
2432,66986,Exchange lens prosthesis      ,826.0,1001.18,1001.18,959.21,956.76,943.18,958.15,964.3,940.39,949.6,971.7,941.98
2433,67005,Partial removal of eye fluid  ,630.0,522.14,522.14,547.98,549.49,557.85,548.64,544.84,559.57,553.9,540.29,558.59
2434,67010,Partial removal of eye fluid  ,630.0,598.79,598.79,606.27,606.7,609.12,606.46,605.36,609.62,607.98,604.04,609.34
2435,67015,Release of eye fluid          ,333.0,641.36,641.36,567.48,563.16,539.26,565.61,576.45,534.36,550.57,589.46,537.15
2436,67025,Replace eye fluid             ,333.0,806.32,806.32,692.92,686.29,649.6,690.04,706.68,642.08,666.96,726.66,646.37
2437,67027,Implant eye drug system       ,630.0,938.57,938.57,864.64,860.32,836.4,862.77,873.62,831.5,847.72,886.64,834.29
2438,67030,Incise inner eye strands      ,333.0,590.38,590.38,528.72,525.11,505.16,527.15,536.2,501.07,514.6,547.06,503.4
2439,67031,Laser surgery eye strands     ,312.5,431.75,431.75,403.18,401.51,392.26,402.45,406.65,390.37,396.64,411.68,391.45
2440,67036,Removal of inner eye fluid    ,630.0,993.15,993.15,906.15,901.06,872.91,903.94,916.71,867.14,886.23,932.03,870.43
2441,67039,Laser treatment of retina     ,995.0,1062.92,1062.92,1046.65,1045.7,1040.43,1046.23,1048.62,1039.35,1042.92,1051.49,1039.97
2442,67040,Laser treatment of retina     ,995.0,1147.99,1147.99,1111.34,1109.19,1097.33,1110.41,1115.79,1094.9,1102.95,1122.24,1096.29
2443,67041,Vit for macular pucker        ,1626.62,1267.61,1267.61,1353.62,1358.65,1386.48,1355.8,1343.18,1392.19,1373.31,1328.03,1388.93
2444,67042,Vit for macular hole          ,1626.62,1267.61,1267.61,1353.62,1358.65,1386.48,1355.8,1343.18,1392.19,1373.31,1328.03,1388.93
2445,67043,Vit for membrane dissect      ,1626.62,1339.03,1339.03,1407.93,1411.96,1434.25,1409.68,1399.57,1438.82,1423.7,1387.43,1436.22
2446,67107,Repair detached retina        ,717.0,1245.32,1245.32,1118.74,1111.34,1070.39,1115.53,1134.11,1061.99,1089.77,1156.4,1066.78
2447,67108,Repair detached retina        ,995.0,1320.15,1320.15,1242.25,1237.7,1212.49,1240.27,1251.71,1207.32,1224.42,1265.43,1210.27
2448,67110,Repair detached retina        ,717.0,970.62,970.62,909.86,906.31,886.64,908.32,917.23,882.61,895.95,927.93,884.91
2449,67113,Repair retinal detach cplx    ,717.0,1473.61,1473.61,1292.34,1281.74,1223.09,1287.74,1314.34,1211.07,1250.85,1346.27,1217.92
2450,67115,Release encircling material   ,446.0,552.75,552.75,527.17,525.68,517.4,526.53,530.28,515.71,521.32,534.78,516.68
2451,67120,Remove eye implant material   ,446.0,728.36,728.36,660.71,656.76,634.87,659.0,668.92,630.38,645.23,680.84,632.94
2452,67121,Remove eye implant material   ,446.0,1000.82,1000.82,867.9,860.12,817.11,864.52,884.03,808.3,837.47,907.44,813.32
2453,67141,Treatment of retina           ,241.77,581.04,581.04,499.76,495.01,468.7,497.69,509.62,463.31,481.15,523.94,466.39
2454,67218,Treatment of retinal lesion   ,717.0,1518.51,1518.51,1326.48,1315.26,1253.12,1321.61,1349.79,1240.39,1282.53,1383.61,1247.65
2455,67227,Dstrj extensive retinopathy   ,333.0,322.53,322.53,325.04,325.19,326.0,325.1,324.73,326.16,325.61,324.29,326.07
2456,67250,Reinforce eye wall            ,510.0,862.77,862.77,778.25,773.31,745.96,776.11,788.51,740.36,758.91,803.4,743.56
2457,67255,Reinforce/graft eye wall      ,510.0,755.9,755.9,696.99,693.54,674.48,695.49,704.14,670.57,683.5,714.51,672.8
2458,67311,Revise eye muscle             ,510.0,659.17,659.17,623.43,621.34,609.78,622.52,627.77,607.41,615.25,634.06,608.76
2459,67312,Revise two eye muscles        ,630.0,783.4,783.4,746.65,744.5,732.61,745.72,751.11,730.17,738.24,757.58,731.56
2460,67314,Revise eye muscle             ,630.0,741.5,741.5,714.79,713.22,704.58,714.11,718.03,702.81,708.67,722.73,703.82
2461,67316,Revise two eye muscles        ,630.0,883.33,883.33,822.64,819.09,799.45,821.1,830.0,795.42,808.74,840.69,797.72
2462,67318,Revise eye muscle(s)          ,630.0,779.41,779.41,743.61,741.52,729.94,742.71,747.96,727.56,735.42,754.26,728.92
2463,67320,Revise eye muscle(s) add-on   ,630.0,353.01,353.01,419.37,423.25,444.72,421.06,411.32,449.13,434.56,399.63,446.62
2464,67331,Eye surgery follow-up add-on  ,630.0,334.57,334.57,405.35,409.49,432.39,407.15,396.76,437.08,421.55,384.29,434.41
2465,67332,Rerevise eye muscles add-on   ,630.0,362.94,362.94,426.92,430.66,451.37,428.55,419.16,455.61,441.57,407.89,453.19
2466,67334,Revise eye muscle w/suture    ,630.0,329.98,329.98,401.86,406.06,429.32,403.68,393.14,434.09,418.31,380.48,431.37
2467,67335,Eye suture during surgery     ,630.0,162.1,162.1,274.2,280.75,317.03,277.05,260.59,324.46,299.86,240.85,320.22
2468,67340,Revise eye muscle add-on      ,630.0,392.53,392.53,449.42,452.75,471.16,450.87,442.52,474.93,462.45,432.5,472.78
2469,67343,Release eye tissue            ,995.0,719.04,719.04,785.15,789.02,810.41,786.83,777.13,814.8,800.29,765.49,812.3
2470,67346,Biopsy eye muscle             ,333.0,213.45,213.45,242.09,243.77,253.03,242.82,238.62,254.93,248.65,233.57,253.85
2471,67400,Explore/biopsy eye socket     ,510.0,1028.42,1028.42,904.22,896.96,856.76,901.06,919.29,848.53,875.79,941.17,853.23
2472,67405,Explore/drain eye socket      ,630.0,875.49,875.49,816.68,813.24,794.21,815.18,823.81,790.31,803.21,834.17,792.53
2473,67412,Explore/treat eye socket      ,717.0,941.49,941.49,887.71,884.56,867.16,886.34,894.23,863.59,875.4,903.71,865.63
2474,67413,Explore/treat eye socket      ,717.0,945.24,945.24,890.56,887.36,869.67,889.17,897.19,866.04,878.04,906.83,868.11
2475,67415,Aspiration orbital contents   ,333.0,114.6,114.6,166.92,169.98,186.91,168.25,160.57,190.38,178.9,151.36,188.41
2476,67420,Explore/treat eye socket      ,717.0,1781.38,1781.38,1526.37,1511.47,1428.95,1519.9,1557.33,1412.04,1468.0,1602.24,1421.68
2477,67430,Explore/treat eye socket      ,717.0,1377.49,1377.49,1219.25,1210.0,1158.79,1215.23,1238.46,1148.3,1183.03,1266.33,1154.28
2478,67440,Explore/drain eye socket      ,717.0,1332.38,1332.38,1184.95,1176.33,1128.62,1181.2,1202.84,1118.84,1151.2,1228.81,1124.42
2479,67445,Explr/decompress eye socket   ,717.0,1542.14,1542.14,1344.45,1332.89,1268.93,1339.43,1368.45,1255.82,1299.2,1403.26,1263.29
2480,67450,Explore/biopsy eye socket     ,717.0,1385.56,1385.56,1225.39,1216.02,1164.19,1221.32,1244.83,1153.57,1188.72,1273.04,1159.63
2481,67550,Insert eye socket implant     ,630.0,1066.14,1066.14,961.65,955.54,921.73,959.0,974.33,914.8,937.73,992.73,918.75
2482,67560,Revise eye socket implant     ,446.0,1093.08,1093.08,938.05,928.99,878.82,934.12,956.87,868.54,902.57,984.17,874.41
